datetime,meter_reading,meter_name,stuck
1/11/2023 11:15,518257,multipurpose_bldg_main,0
1/11/2023 11:30,518261,multipurpose_bldg_main,0
1/11/2023 11:45,518266,multipurpose_bldg_main,0
1/11/2023 12:00,518270,multipurpose_bldg_main,0
1/11/2023 12:15,518273,multipurpose_bldg_main,0
1/11/2023 12:30,518276,multipurpose_bldg_main,0
1/11/2023 12:45,518279,multipurpose_bldg_main,0
1/11/2023 13:00,518282,multipurpose_bldg_main,0
1/11/2023 13:15,518284,multipurpose_bldg_main,0
1/11/2023 13:30,518288,multipurpose_bldg_main,0
1/11/2023 13:45,518292,multipurpose_bldg_main,0
1/11/2023 14:00,518295,multipurpose_bldg_main,0
1/11/2023 14:15,518299,multipurpose_bldg_main,0
1/11/2023 14:30,518302,multipurpose_bldg_main,0
1/11/2023 14:45,518305,multipurpose_bldg_main,0
1/11/2023 15:00,518308,multipurpose_bldg_main,0
1/11/2023 15:15,518311,multipurpose_bldg_main,0
1/11/2023 15:30,518314,multipurpose_bldg_main,0
1/11/2023 15:45,518317,multipurpose_bldg_main,0
1/11/2023 16:00,518319,multipurpose_bldg_main,0
1/11/2023 16:15,518322,multipurpose_bldg_main,0
